TimeStamp[ms];Prox[Cm];Lux[lux];AccX[m/s^2];AccY[m/s^2];AccZ[m/s^2];GyroX[rad/s];GyroY[rad/s];GyroZ[rad/s];MagnX[uT];MagnY[uT];MagnZ[uT];OrienYaw[degrees];OrienPitch[degrees];OrienRoll[degrees];Press[Pa];Temp[C°];Batt[%];Lat;Lng;Speed[m/s]
1514105908136;-;-;9.1523285;-2.4706268;0.9020996;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908137;-;-;9.1523285;-2.4706268;0.9020996;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908148;-;-;8.622009;-2.0767822;0.77041626;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908168;-;-;9.003891;-1.8960114;0.92962646;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908190;-;-;9.149933;-1.5261078;0.9451904;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908210;-;-;9.774811;-2.1653595;0.57289124;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908230;-;-;9.295975;-2.1366272;0.072509766;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908251;-;-;9.056564;-1.9798126;0.88414;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908271;-;-;8.862625;-1.9391174;0.5226135;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908292;-;-;9.169083;-1.7894745;0.49269104;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908312;-;-;9.181061;-1.9295349;0.23651123;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908332;-;-;9.102051;-2.0815735;0.19221497;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908353;-;-;9.041;-2.1258545;0.4328308;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908387;-;-;9.193024;-2.016922;0.35144043;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908392;-;-;9.147537;-1.9355164;0.3538208;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908413;-;-;9.193024;-1.7176514;0.3610077;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908433;-;-;9.367798;-1.9438934;-0.042419434;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908453;-;-;9.133179;-1.8337708;0.49627686;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908473;-;-;8.965576;-1.9235535;0.52381897;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908494;-;-;9.268448;-2.1150818;0.8518219;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908514;-;-;8.641159;-1.8445435;0.8230896;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908535;-;-;8.0138855;-1.8684845;-0.01008606;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908555;-;-;9.592865;-2.1964874;0.18025208;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908575;-;-;9.638351;-2.0851593;0.2736206;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908595;-;-;9.245697;-2.4730225;1.1870117;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908616;-;-;9.3893585;-2.2395782;1.5976105;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908636;-;-;8.718979;-2.3269653;1.5760651;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908655;-;-;8.703415;-1.5428772;0.95835876;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908675;-;-;9.510254;-1.9450989;0.45558167;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908696;-;-;8.466385;-1.9043884;0.66148376;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908716;-;-;8.422089;-1.8852386;0.9320221;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908737;-;-;9.845444;-2.174942;0.42565918;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908757;-;-;11.298721;-3.282257;-0.7283478;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514105908777;-;-;10.487091;-2.54245;1.8190765;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
