TimeStamp[ms];Prox[Cm];Lux[lux];AccX[m/s^2];AccY[m/s^2];AccZ[m/s^2];GyroX[rad/s];GyroY[rad/s];GyroZ[rad/s];MagnX[uT];MagnY[uT];MagnZ[uT];OrienYaw[degrees];OrienPitch[degrees];OrienRoll[degrees];Press[Pa];Temp[C°];Batt[%];Lat;Lng;Speed[m/s]
1511264203949;-;-;9.117615;1.4833984;-1.6082153;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264203949;-;-;9.117615;1.4833984;-1.6082153;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264203969;-;-;9.104446;1.4798126;-1.5998383;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264203989;-;-;8.891357;1.5839539;-1.4490051;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264204009;-;-;8.946426;1.4881897;-1.5136566;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264204029;-;-;8.928467;1.6940918;-1.574707;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264204050;-;-;9.385757;1.5600128;-1.590271;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264204070;-;-;8.892548;0.872879;-1.0958557;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264204090;-;-;9.500687;1.1793365;-2.0319977;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264204110;-;-;9.293579;1.4762115;-1.8643951;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264204131;-;-;8.84227;1.7934418;-1.3328857;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264204152;-;-;8.905716;1.892807;-1.5651245;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264204172;-;-;8.825516;1.3313751;-1.3161316;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264204195;-;-;9.209793;1.1182861;-1.2778168;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264204213;-;-;9.043396;1.532486;-1.9086914;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264204233;-;-;9.130783;1.1158905;-1.1030426;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
