TimeStamp[ms];Prox[Cm];Lux[lux];AccX[m/s^2];AccY[m/s^2];AccZ[m/s^2];GyroX[rad/s];GyroY[rad/s];GyroZ[rad/s];MagnX[uT];MagnY[uT];MagnZ[uT];OrienYaw[degrees];OrienPitch[degrees];OrienRoll[degrees];Press[Pa];Temp[C°];Batt[%];Lat;Lng;Speed[m/s]
1511264842840;-;-;9.182251;-0.3972473;-0.6517334;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264842840;-;-;9.183456;-0.64624023;-0.56674194;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264842853;-;-;9.264847;-0.69651794;-0.60266113;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264842872;-;-;9.261261;-0.59835815;-0.6325836;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264842893;-;-;9.215775;-0.6043396;-0.64694214;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264842913;-;-;9.300766;-0.6905365;-0.45062256;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264842934;-;-;9.468353;-0.68814087;-0.6433563;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264842954;-;-;9.146347;-0.581604;-0.5834961;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264842974;-;-;8.898544;-0.34576416;-0.9653778;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264842995;-;-;8.916504;-0.38049316;-0.9581909;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843015;-;-;8.969162;-0.63067627;-0.5823059;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843035;-;-;9.391739;-0.49301147;-0.15733337;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843056;-;-;9.343857;-1.0999451;-0.68167114;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843076;-;-;10.848618;-1.0819855;-1.3628082;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843096;-;-;9.448013;-0.65701294;-0.102264404;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843116;-;-;9.427658;-0.700119;-0.28182983;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843137;-;-;9.312744;-0.77552795;-0.5176544;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843157;-;-;9.269638;-0.87249756;-0.5248413;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843177;-;-;9.183456;-0.8138428;-0.3835907;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843197;-;-;9.06134;-0.66659546;-0.27105713;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843217;-;-;9.045776;-0.6151123;-0.36802673;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843237;-;-;9.128387;-0.65940857;-0.31654358;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843258;-;-;9.190628;-0.7192688;-0.27226257;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843278;-;-;9.206192;-0.660614;-0.22317505;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843298;-;-;9.182251;-0.6354675;-0.28781128;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843318;-;-;9.103241;-0.6498413;-0.12261963;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843339;-;-;9.21817;-0.67497253;-0.14416504;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843359;-;-;9.31752;-0.700119;-0.28901672;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843379;-;-;9.337875;-0.6977234;-0.2507019;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843400;-;-;9.358231;-0.58758545;-0.19923401;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843420;-;-;9.232529;-0.5851898;-0.14057922;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843440;-;-;9.184647;-0.6618042;-0.10346985;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843461;-;-;9.202606;-0.72406006;-0.12261963;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843480;-;-;9.300766;-0.7515869;-0.159729;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843500;-;-;9.346252;-0.76116943;-0.14775085;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843521;-;-;9.246902;-0.66659546;-0.0914917;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843541;-;-;9.116409;-0.66539;-0.07473755;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843561;-;-;9.041;-0.6618042;0.007858276;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843581;-;-;9.0182495;-0.6929321;0.08807373;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843602;-;-;9.129578;-0.6139221;0.10722351;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843622;-;-;9.124786;-0.6438446;0.021026611;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843642;-;-;9.269638;-0.6905365;-0.029251099;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843663;-;-;9.363022;-0.5672302;-0.049591064;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843683;-;-;9.295975;-0.5361023;-0.04600525;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843703;-;-;9.214569;-0.46188354;0.009063721;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843723;-;-;9.15712;-0.4451294;-0.014877319;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843744;-;-;9.178665;-0.5169525;0.001876831;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843764;-;-;9.251678;-0.5732269;-0.006500244;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843784;-;-;9.312744;-0.6115265;-0.023254395;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843804;-;-;9.309143;-0.61990356;-0.029251099;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511264843825;-;-;9.262466;-0.7013092;0.041381836;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
