TimeStamp[ms];Prox[Cm];Lux[lux];AccX[m/s^2];AccY[m/s^2];AccZ[m/s^2];GyroX[rad/s];GyroY[rad/s];GyroZ[rad/s];MagnX[uT];MagnY[uT];MagnZ[uT];OrienYaw[degrees];OrienPitch[degrees];OrienRoll[degrees];Press[Pa];Temp[C°];Batt[%];Lat;Lng;Speed[m/s]
1511262474701;-;-;9.137955;-0.78630066;-0.9474182;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511262474702;-;-;9.137955;-0.78630066;-0.9474182;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511262474717;-;-;9.347458;-0.9060211;-1.0048828;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511262474738;-;-;9.240906;-0.9215698;-1.0479736;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511262474758;-;-;9.49469;-0.76594543;-0.96777344;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511262474778;-;-;9.457581;-0.5253296;-1.2299347;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511262474799;-;-;9.220566;-0.9359436;-1.124588;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511262474819;-;-;9.299576;-0.79707336;-1.0635376;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511262474840;-;-;8.976349;-0.83418274;-0.75109863;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511262474859;-;-;9.164291;-0.8581238;-0.8576355;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511262474880;-;-;9.328293;-0.74679565;-0.93785095;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511262474900;-;-;9.367798;-0.6713867;-0.93904114;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511262474920;-;-;9.443222;-0.7084961;-0.89953613;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511262474956;-;-;9.438431;-1.1226959;-0.7187805;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511262474961;-;-;9.331894;-1.1885223;-0.55955505;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511262474981;-;-;8.756088;-1.3046417;-0.65652466;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1511262475002;-;-;8.308365;-1.0376892;-0.46858215;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
