TimeStamp[ms];Prox[Cm];Lux[lux];AccX[m/s^2];AccY[m/s^2];AccZ[m/s^2];GyroX[rad/s];GyroY[rad/s];GyroZ[rad/s];MagnX[uT];MagnY[uT];MagnZ[uT];OrienYaw[degrees];OrienPitch[degrees];OrienRoll[degrees];Press[Pa];Temp[C°];Batt[%];Lat;Lng;Speed[m/s]
1514190443112;-;-;9.196625;-0.07043457;2.7432404;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443117;-;-;9.629974;-0.26197815;2.6654358;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443137;-;-;8.661514;-0.5061798;2.9323883;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443158;-;-;8.556168;-0.45111084;2.7827454;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443177;-;-;8.542999;-0.43554688;2.8617554;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443198;-;-;8.7656555;-0.34217834;2.7192993;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443218;-;-;8.813553;-0.38887024;2.6558533;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443238;-;-;8.778824;-0.53012085;2.6738129;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443259;-;-;8.692642;-0.5349121;2.6223297;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443278;-;-;8.707001;-0.48104858;2.4894562;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443298;-;-;8.751297;-0.4271698;2.4990387;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443318;-;-;8.691437;-0.39126587;2.4080505;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443339;-;-;8.6818695;-0.44154358;2.20813;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443364;-;-;8.690247;-0.5241394;2.0513153;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443379;-;-;8.739319;-0.5157623;1.8705597;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443399;-;-;8.957199;-0.24401855;1.6263428;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443420;-;-;8.545395;-0.17459106;1.1439209;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443440;-;-;8.520264;0.03251648;0.6088104;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443460;-;-;8.44603;-0.17578125;0.4615631;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443481;-;-;8.410126;-0.27035522;-0.23873901;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443500;-;-;10.794754;-0.8473511;-5.058258;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443520;-;-;9.0793;0.21687317;0.004272461;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443541;-;-;10.174652;0.02053833;-0.9725647;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443561;-;-;9.410904;-0.066848755;-0.53681946;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443581;-;-;9.117615;-0.16261292;-0.41111755;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443602;-;-;9.4887085;-0.2787323;-0.6253967;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443623;-;-;8.715378;-0.7096863;-2.5263977;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443642;-;-;8.32991;-1.0197449;-2.2833862;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443662;-;-;9.418076;-1.0771942;-1.4346466;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443683;-;-;12.620331;-1.882843;-2.2833862;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443703;-;-;9.600037;-0.6067352;-2.7239227;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443723;-;-;10.138733;-0.32901;-2.08107;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443744;-;-;9.89093;-0.08958435;-1.8919373;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443764;-;-;8.303574;-0.7803192;-1.4681549;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443784;-;-;5.6531982;-1.0831909;-1.7949677;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443805;-;-;10.114792;0.15222168;-2.1768494;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443825;-;-;9.086487;0.04927063;-3.1273346;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443846;-;-;9.439636;0.45388794;-2.9358063;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443866;-;-;2.0439453;1.8185883;-0.93785095;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443886;-;-;8.24852;0.8800659;-4.622528;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443907;-;-;8.944031;1.6138763;-2.1804352;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443927;-;-;9.043396;0.67774963;-1.1150208;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443948;-;-;11.910446;0.5771942;-0.8959503;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443968;-;-;11.224503;0.9135742;-2.0918427;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190443988;-;-;8.521454;1.0847626;-0.12860107;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444008;-;-;8.450821;1.3205872;-1.48732;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444029;-;-;9.185837;0.888443;-1.7590485;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444049;-;-;8.886566;0.04927063;-0.843277;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444069;-;-;9.292389;-0.088394165;-1.0360107;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444090;-;-;8.1766815;-0.81503296;0.30714417;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444109;-;-;6.489975;1.374466;-0.86961365;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444129;-;-;6.3271637;-0.5325165;0.10722351;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444150;-;-;8.023453;0.28988647;-0.77622986;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444170;-;-;8.548981;1.5839539;-1.2335358;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444190;-;-;9.13916;1.8353424;-1.6130066;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444210;-;-;7.9552307;1.0584259;-1.48732;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444231;-;-;9.974731;0.7076721;-2.144516;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444251;-;-;9.789185;0.2695465;-2.1217804;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444271;-;-;9.23613;0.1618042;-3.1093903;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444292;-;-;9.440826;-0.3146515;-5.1420593;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444312;-;-;10.556519;-0.24880981;-4.3483887;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444332;-;-;11.515396;-0.2392273;-5.1899414;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444353;-;-;9.470749;-0.014175415;-2.7933502;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444372;-;-;6.774887;-0.68455505;-4.204727;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444393;-;-;8.529831;-0.98143005;-3.5151978;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444414;-;-;10.5325775;-1.4207611;-2.7346954;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444435;-;-;10.643906;-1.0927582;-1.6596985;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444455;-;-;10.151901;-1.6889191;-2.0307922;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444475;-;-;9.736511;-3.0045319;-2.3145142;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444495;-;-;9.179855;-3.337326;-2.1564941;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444515;-;-;7.5984955;-2.8836212;-2.2163544;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444536;-;-;6.070984;-2.1581879;-2.2642365;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444556;-;-;5.93692;-1.4207611;-2.124176;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444576;-;-;7.1914673;-1.1693726;-1.8643951;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444597;-;-;8.302383;-1.1322632;-2.1229706;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444618;-;-;8.745316;-1.3800659;-2.1672668;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444638;-;-;9.105637;-1.8948212;-1.9386139;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444658;-;-;9.046982;-2.3940125;-1.7937775;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514190444680;-;-;8.917694;-2.6047058;-1.6321564;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
