TimeStamp[ms];Prox[Cm];Lux[lux];AccX[m/s^2];AccY[m/s^2];AccZ[m/s^2];GyroX[rad/s];GyroY[rad/s];GyroZ[rad/s];MagnX[uT];MagnY[uT];MagnZ[uT];OrienYaw[degrees];OrienPitch[degrees];OrienRoll[degrees];Press[Pa];Temp[C°];Batt[%];Lat;Lng;Speed[m/s]
1514191574992;-;-;7.3650513;-1.2040863;4.9854126;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575017;-;-;7.473984;-1.1107178;4.7830963;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575029;-;-;7.4716034;-1.0963593;4.7316284;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575049;-;-;7.36026;-1.0652313;4.385666;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575069;-;-;7.530258;-0.81503296;4.2444;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575090;-;-;8.217392;-0.37330627;3.7631683;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575110;-;-;9.452805;0.122299194;3.875702;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575130;-;-;7.374634;-0.40682983;2.864151;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575151;-;-;5.260544;-0.78630066;1.0110321;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575171;-;-;5.1731567;-0.7312317;0.8661804;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575191;-;-;5.6579895;-0.5313263;0.923645;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575211;-;-;5.947693;-0.58758545;0.47354126;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575232;-;-;6.170349;-1.155014;-0.13697815;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575252;-;-;5.9704285;-2.3233795;-2.3468323;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575272;-;-;13.828201;-2.4861908;-2.2091675;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575292;-;-;26.366638;0.12948608;5.4079895;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575313;-;-;11.243668;-1.3621063;-2.954956;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575333;-;-;7.0729675;-2.7232056;-2.5216064;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575353;-;-;8.48793;-2.2180328;-0.8755951;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575374;-;-;10.573288;-1.779892;-1.322113;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575394;-;-;8.9392395;-2.0516357;-1.2490845;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575414;-;-;8.616028;-2.0061493;-1.9637604;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575435;-;-;9.074509;-1.8457336;-1.416687;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575455;-;-;9.39653;-1.6278687;-1.2909851;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575475;-;-;9.650314;-1.7906647;-1.526825;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575496;-;-;9.795166;-2.1809235;-1.1305847;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575515;-;-;8.972763;-2.309021;-1.4765472;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575535;-;-;8.643555;-2.293457;-1.574707;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575556;-;-;8.793198;-1.9846039;-2.3133087;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575575;-;-;9.457581;-1.8612976;-0.9809418;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575595;-;-;9.67186;-1.3010559;-2.4461975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575616;-;-;8.942825;-0.8641205;-1.6154022;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514191575635;-;-;9.530609;-0.8856659;-1.7398987;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
