TimeStamp[ms];Prox[Cm];Lux[lux];AccX[m/s^2];AccY[m/s^2];AccZ[m/s^2];GyroX[rad/s];GyroY[rad/s];GyroZ[rad/s];MagnX[uT];MagnY[uT];MagnZ[uT];OrienYaw[degrees];OrienPitch[degrees];OrienRoll[degrees];Press[Pa];Temp[C°];Batt[%];Lat;Lng;Speed[m/s]
1514099177296;-;-;8.976349;-0.368515;0.3418579;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177297;-;-;8.976349;-0.368515;0.3418579;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177311;-;-;9.165497;-0.56962585;0.4472046;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177332;-;-;9.026627;-0.12550354;-0.4458313;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177352;-;-;9.1523285;0.119903564;0.031814575;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177372;-;-;8.1766815;0.49339294;-0.35246277;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177393;-;-;9.691025;0.541275;0.004272461;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177413;-;-;9.227737;0.22164917;-0.4458313;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177433;-;-;9.787979;0.16659546;-0.52723694;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177454;-;-;9.397736;0.0013885498;-0.4745636;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177474;-;-;9.091278;-0.035720825;-0.33091736;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177494;-;-;9.006287;0.03730774;-0.23394775;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177514;-;-;8.951218;0.043289185;-0.3045807;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177546;-;-;9.125992;-0.071640015;-0.32254028;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177555;-;-;9.221756;-0.06324768;-0.36323547;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177575;-;-;9.311539;-0.11352539;-0.41949463;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177596;-;-;9.182251;-0.114730835;-0.5248413;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177616;-;-;9.239716;-0.0440979;-0.57632446;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177637;-;-;9.272034;-0.121917725;-0.73194885;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177657;-;-;9.092468;0.11869812;-0.7893982;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177676;-;-;9.135559;0.07081604;-0.9905243;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177696;-;-;9.196625;0.20610046;-0.8001709;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177717;-;-;9.286407;0.083984375;-0.9737549;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177736;-;-;9.500687;0.095962524;-0.90312195;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177756;-;-;9.220566;0.3174286;-0.8540497;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177776;-;-;9.3893585;-0.14225769;-1.143753;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177797;-;-;8.953613;0.08518982;-1.5591431;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177817;-;-;8.745316;0.009765625;-0.85884094;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177837;-;-;9.747284;-0.07762146;-1.4885101;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177857;-;-;8.517868;0.29109192;-1.4885101;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177878;-;-;8.581314;0.69810486;-0.803772;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177898;-;-;10.025009;0.52093506;-1.3041534;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177918;-;-;9.045776;0.14624023;-1.1629028;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177938;-;-;8.856644;0.13186646;-1.2383118;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177959;-;-;9.303162;0.21208191;-0.89234924;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099177979;-;-;9.062546;0.17376709;-1.3472595;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178000;-;-;10.427231;0.12109375;-1.4226685;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178019;-;-;8.729752;0.34495544;-1.3712006;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178039;-;-;8.299988;0.23721313;-1.1533203;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178059;-;-;8.025848;0.06842041;-1.2012024;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178080;-;-;9.424072;0.6573944;-1.7674408;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178100;-;-;9.807144;0.11392212;-1.1616974;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178120;-;-;8.922485;0.05885315;-1.2275391;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178140;-;-;9.206192;0.16419983;-1.3640137;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178160;-;-;9.127182;0.20610046;-1.2658539;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178181;-;-;9.127182;0.20249939;-1.2167664;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178201;-;-;9.094864;0.20370483;-1.1473389;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178221;-;-;9.043396;0.14982605;-1.1114197;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178242;-;-;8.966782;0.30186462;-1.1664886;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178262;-;-;9.284012;0.24559021;-1.3903503;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178282;-;-;9.361816;0.09475708;-1.3939362;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178302;-;-;9.143951;0.20010376;-1.452591;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178323;-;-;9.263657;0.05885315;-1.2419128;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178343;-;-;8.945221;0.088775635;-1.5184326;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178363;-;-;9.005081;0.38565063;-0.5799103;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178384;-;-;8.272461;0.38206482;-1.164093;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178404;-;-;8.910507;0.42636108;-1.2646484;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178424;-;-;10.032196;-0.704895;-1.164093;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178445;-;-;8.592087;0.8740692;-2.172058;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178465;-;-;9.031418;-0.20809937;-1.2335358;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178485;-;-;9.650314;0.8956299;-1.4214783;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178506;-;-;9.025436;0.5305023;-0.7283478;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178526;-;-;9.495895;-0.917984;-2.0355835;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178547;-;-;8.028244;0.057647705;-1.7949677;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178567;-;-;9.311539;0.64183044;-1.1820526;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178587;-;-;9.922058;0.122299194;-1.6022339;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178607;-;-;9.111618;-0.52893066;-2.788559;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178627;-;-;9.09845;0.1330719;-2.1193848;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178648;-;-;9.024231;0.11392212;-1.6764526;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178669;-;-;8.16951;0.7435913;-2.345642;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178690;-;-;8.855438;0.23362732;-1.7542725;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178710;-;-;9.109222;-0.50857544;0.8314667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178730;-;-;8.955994;-1.7176514;-1.3891449;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178750;-;-;9.096069;-0.44033813;-4.658432;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178771;-;-;9.033813;0.2192688;-4.9565125;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178791;-;-;8.775238;0.29467773;-3.0207977;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178811;-;-;8.687851;-0.15065002;-1.7003937;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178832;-;-;9.085281;-0.59954834;-2.1660767;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178853;-;-;8.242523;0.03730774;-2.804123;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178873;-;-;8.892548;0.37487793;-2.8819427;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178893;-;-;8.922485;-0.112335205;-3.46492;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178913;-;-;9.026627;-0.4259796;-1.8464508;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178934;-;-;9.342667;-0.14585876;-1.8679962;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178954;-;-;8.910507;-0.16381836;-2.3935242;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178974;-;-;9.263657;-0.23324585;-2.0080566;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099178994;-;-;8.378998;0.26115417;-1.8392639;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179015;-;-;8.976349;-0.25;-1.9721375;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179035;-;-;9.013458;-0.2787323;-1.8703918;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179055;-;-;8.668701;-0.08480835;-2.0738983;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179075;-;-;8.996704;-0.18536377;-2.1564941;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179096;-;-;9.001495;-0.28831482;-2.2833862;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179116;-;-;9.066132;-0.20092773;-1.9888916;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179136;-;-;9.15831;-0.32661438;-2.005661;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179157;-;-;9.4133;-0.368515;-1.5088654;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179178;-;-;8.959595;-0.13627625;-1.9062958;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179198;-;-;9.476746;-0.38168335;-2.5335846;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179218;-;-;8.659119;-0.25120544;-1.5148468;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179239;-;-;8.9392395;-0.16021729;-1.2658539;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179259;-;-;9.15712;-0.29788208;-1.5196381;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179280;-;-;9.242111;-0.30986023;-1.7051849;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179300;-;-;8.772842;-0.23324585;-1.8021545;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179321;-;-;9.171478;-0.24281311;-1.2646484;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179341;-;-;8.443649;0.13546753;-1.179657;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179361;-;-;11.751236;0.49938965;0.34065247;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179381;-;-;7.712219;-0.6007538;-1.2203674;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179401;-;-;9.627579;-0.4547119;-0.008895874;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179422;-;-;9.79158;-0.2859192;-0.1884613;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179442;-;-;8.909317;-0.14225769;-0.5571594;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179463;-;-;9.25528;-0.093185425;-1.0946655;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179482;-;-;9.560532;-0.49661255;-0.22317505;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179502;-;-;9.2756195;-0.15423584;-0.22198486;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179523;-;-;8.703415;0.24320984;-0.25190735;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179542;-;-;9.687424;-0.042907715;0.17425537;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179562;-;-;9.442017;-0.5253296;-0.073532104;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179582;-;-;8.928467;-0.27514648;-0.36442566;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179603;-;-;8.383789;0.10194397;-0.94143677;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179622;-;-;8.880585;0.2886963;-0.12620544;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514099179642;-;-;8.296402;-0.076416016;0.3215027;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
