TimeStamp[ms];Prox[Cm];Lux[lux];AccX[m/s^2];AccY[m/s^2];AccZ[m/s^2];GyroX[rad/s];GyroY[rad/s];GyroZ[rad/s];MagnX[uT];MagnY[uT];MagnZ[uT];OrienYaw[degrees];OrienPitch[degrees];OrienRoll[degrees];Press[Pa];Temp[C°];Batt[%];Lat;Lng;Speed[m/s]
1514189203065;-;-;8.766861;-2.111496;0.21975708;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203069;-;-;8.766861;-2.111496;0.21975708;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203089;-;-;8.873398;-2.056427;-0.16810608;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203109;-;-;9.131973;-2.104309;-0.19325256;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203130;-;-;8.955994;-2.0863495;-0.12741089;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203150;-;-;9.118805;-2.04924;-0.07473755;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203170;-;-;9.125992;-1.7547607;-0.30218506;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203191;-;-;8.734543;-1.4075928;-0.7917938;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203211;-;-;9.122391;-1.5895538;-0.3368988;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203231;-;-;9.178665;-1.4602661;-0.107055664;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203252;-;-;7.4284973;0.9961853;1.4683228;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203271;-;-;7.4452667;-0.6534271;-1.8787689;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203291;-;-;10.022614;-0.43554688;-0.5128784;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203315;-;-;9.882553;-0.6246948;-1.6632843;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203332;-;-;9.571304;-0.9287567;-0.40992737;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203352;-;-;10.728912;-0.6067352;-2.0403748;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203375;-;-;10.675034;-1.2866974;0.9775238;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203394;-;-;9.822708;-1.4686584;-0.7810211;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203414;-;-;8.541809;-0.9191742;-0.76187134;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203434;-;-;8.795593;-0.720459;-0.44703674;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203455;-;-;7.6188354;-0.25958252;-0.4015503;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203475;-;-;8.443649;-0.25958252;-0.98812866;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203496;-;-;8.92128;-0.3984375;-0.47097778;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203516;-;-;10.689407;-1.0005798;0.6064148;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203536;-;-;9.086487;-0.39485168;-2.0391846;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203557;-;-;8.26886;1.640213;-0.377594;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203577;-;-;8.509476;0.91596985;-1.3712006;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203597;-;-;8.130005;0.6143036;-1.3807678;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203617;-;-;9.359421;-0.093185425;-0.23873901;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189203638;-;-;8.280838;3.8464813;-1.4298553;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
