TimeStamp[ms];Prox[Cm];Lux[lux];AccX[m/s^2];AccY[m/s^2];AccZ[m/s^2];GyroX[rad/s];GyroY[rad/s];GyroZ[rad/s];MagnX[uT];MagnY[uT];MagnZ[uT];OrienYaw[degrees];OrienPitch[degrees];OrienRoll[degrees];Press[Pa];Temp[C°];Batt[%];Lat;Lng;Speed[m/s]
1514189248482;-;-;7.240555;-1.036499;4.354538;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189248491;-;-;7.2501373;-1.1334686;4.754364;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189248511;-;-;7.422516;-1.3321838;4.7435913;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189248532;-;-;7.367447;-1.3034515;4.3760834;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189248552;-;-;7.703827;-1.5321045;4.358124;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189248572;-;-;8.078522;-1.2747192;4.5472717;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189248593;-;-;8.010284;-1.3429565;4.572418;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189248613;-;-;8.771652;-1.7978516;4.936325;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189248633;-;-;8.345474;-0.4271698;1.7903442;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189248654;-;-;7.748123;-2.0181274;4.7651367;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189248674;-;-;8.90213;-1.2986603;2.7121124;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189248694;-;-;7.873825;-1.5692139;1.9495697;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189248714;-;-;8.747711;-1.3848572;2.8222504;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189248735;-;-;8.953613;-0.8892517;3.813446;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514189248755;-;-;7.956421;-0.36611938;1.7053528;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
