TimeStamp[ms];Prox[Cm];Lux[lux];AccX[m/s^2];AccY[m/s^2];AccZ[m/s^2];GyroX[rad/s];GyroY[rad/s];GyroZ[rad/s];MagnX[uT];MagnY[uT];MagnZ[uT];OrienYaw[degrees];OrienPitch[degrees];OrienRoll[degrees];Press[Pa];Temp[C°];Batt[%];Lat;Lng;Speed[m/s]
1514181940731;-;-;7.621231;-1.4842072;5.3373566;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181940759;-;-;7.0609894;-1.2878876;5.1518097;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181940768;-;-;7.1555634;-1.3262024;5.0967407;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181940789;-;-;7.849884;-1.3513336;5.3960114;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181940809;-;-;7.7924194;-1.4183655;5.5229034;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181940830;-;-;7.9001617;-0.9395294;4.920761;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181940850;-;-;7.3889923;-0.8665161;4.5065765;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181940870;-;-;8.015076;-1.115509;4.354538;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181940891;-;-;8.809952;-1.562027;4.362915;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181940910;-;-;9.232529;-1.2232513;3.8397827;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181940931;-;-;8.320343;-0.87968445;3.4758606;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181940951;-;-;8.156342;-0.82221985;3.0054016;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181940971;-;-;8.225769;-0.58039856;2.7396545;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941007;-;-;7.8881836;0.8632965;2.148285;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941012;-;-;8.363434;0.12948608;1.5090332;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941033;-;-;9.789185;-0.75756836;2.963501;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941053;-;-;8.967972;-0.7096863;2.7947235;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941074;-;-;9.862213;-1.4195709;2.015396;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941094;-;-;9.770035;-1.028122;2.0058289;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941117;-;-;8.436462;-0.2272644;1.5389557;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941135;-;-;8.876999;-0.45231628;2.3446045;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941155;-;-;9.695816;-0.5313263;2.3027039;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941176;-;-;9.294785;-0.042907715;1.780777;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941198;-;-;8.198242;-0.9898071;1.5162201;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941217;-;-;8.028244;-0.9862213;1.4898834;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941237;-;-;9.999878;-0.93115234;1.12117;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941258;-;-;10.083664;-1.4602661;1.967514;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941278;-;-;9.815521;-1.7116699;1.0457458;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941299;-;-;10.071701;-0.7851105;1.1235657;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941319;-;-;9.753265;-0.08958435;0.4400177;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941339;-;-;9.121201;-0.66659546;0.17066956;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941360;-;-;8.102463;-1.3106384;1.607193;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941380;-;-;9.726929;-1.3465424;1.5545197;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941400;-;-;9.371399;-1.4183655;1.5054321;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941423;-;-;9.479141;-1.2184601;1.0936432;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941441;-;-;9.106842;-0.88327026;0.7728119;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941461;-;-;8.24971;-1.2124786;2.1614532;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941482;-;-;8.4843445;-0.65582275;0.9212494;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941502;-;-;8.294006;-0.660614;1.2791901;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941522;-;-;9.250488;-1.0580444;0.9104767;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941542;-;-;8.888962;-1.0843811;0.16468811;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941563;-;-;9.06134;-0.95988464;-0.3045807;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941584;-;-;7.851074;-0.25360107;0.57528687;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941604;-;-;8.358643;-0.4774475;1.2337036;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941625;-;-;8.572922;-1.1478271;0.66267395;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941644;-;-;9.655106;-2.3676758;-0.11064148;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941665;-;-;10.359009;-2.7064514;-0.03881836;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941685;-;-;10.068115;-2.2491608;-0.31654358;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941706;-;-;8.637573;-2.5675964;-1.1018524;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941726;-;-;8.157532;-2.5771637;-0.35246277;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941747;-;-;9.80954;-1.7188416;-0.7917938;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941767;-;-;10.773193;-1.783493;-2.5216064;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941787;-;-;9.695816;-1.799057;-1.8213043;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941808;-;-;9.631165;-0.4451294;-3.1656494;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941828;-;-;9.062546;-0.11114502;-3.44458;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941848;-;-;9.205002;-0.15184021;-2.9896698;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941868;-;-;9.353439;-0.31105042;-1.7710266;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941889;-;-;6.486389;3.2586975;-7.883423;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941909;-;-;9.589264;-2.1689606;1.7376709;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941930;-;-;8.48674;-0.60194397;-1.5675201;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941950;-;-;8.623199;-1.6087189;-1.6309662;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941971;-;-;9.537796;-1.6757507;0.35263062;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181941991;-;-;9.552155;-2.3760529;-0.62420654;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181942012;-;-;9.074509;-3.2200165;-0.1776886;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181942033;-;-;8.674683;-3.1924744;-0.013687134;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181942053;-;-;8.82312;-3.3169708;0.46754456;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181942073;-;-;8.283234;-2.652588;-0.0914917;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181942094;-;-;7.363861;-2.360489;0.08328247;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181942114;-;-;7.5709534;-1.9654541;0.5489502;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181942134;-;-;8.6423645;-2.810608;1.6167755;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181942155;-;-;10.229721;-2.46344;-0.04840088;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181942176;-;-;10.142334;-1.9127808;0.25805664;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181942196;-;-;10.914459;-1.3692932;0.001876831;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181942217;-;-;11.434006;-1.0568542;-1.2227478;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181942237;-;-;11.029373;-0.90242004;-2.4928741;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181942258;-;-;9.035004;-1.3800659;-1.2778168;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181942278;-;-;7.463211;-2.095932;-2.2606354;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181942299;-;-;8.853058;-2.7148285;-1.1461334;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
