TimeStamp[ms];Prox[Cm];Lux[lux];AccX[m/s^2];AccY[m/s^2];AccZ[m/s^2];GyroX[rad/s];GyroY[rad/s];GyroZ[rad/s];MagnX[uT];MagnY[uT];MagnZ[uT];OrienYaw[degrees];OrienPitch[degrees];OrienRoll[degrees];Press[Pa];Temp[C°];Batt[%];Lat;Lng;Speed[m/s]
1514181085489;-;-;8.402939;-0.4451294;2.99823;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085494;-;-;8.402939;-0.4451294;2.99823;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085514;-;-;8.241333;-0.60913086;2.730072;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085534;-;-;8.620819;-0.8677063;2.6929626;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085554;-;-;9.024231;-0.5564575;2.5612793;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085575;-;-;9.699402;-0.30267334;1.9854736;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085595;-;-;8.32991;0.048080444;2.2584076;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085616;-;-;8.926071;-0.39126587;2.3793182;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085636;-;-;9.306747;-0.4259796;2.28714;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085657;-;-;9.090073;-0.17578125;2.1638489;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085677;-;-;9.382172;-0.5205536;2.0800476;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085697;-;-;9.330688;-0.40083313;1.8166809;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085717;-;-;9.244507;-0.5792084;1.923233;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085743;-;-;8.678268;-0.8317871;0.9679413;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085758;-;-;8.541809;-0.1530304;0.03060913;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085779;-;-;6.6851044;-0.38887024;0.8027344;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085799;-;-;9.142746;0.9614563;0.6938019;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085819;-;-;9.579697;0.88365173;0.012649536;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085840;-;-;10.016632;0.08758545;0.33587646;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085860;-;-;11.020996;0.41677856;-0.5727234;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085881;-;-;11.183807;-0.22964478;-0.18965149;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085901;-;-;8.475967;-0.3254242;0.3777771;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085921;-;-;8.290421;-0.85572815;-0.03642273;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085942;-;-;9.118805;-0.33738708;-0.8504486;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085961;-;-;8.260483;-0.08480835;-0.012481689;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181085982;-;-;8.926071;0.045684814;-0.4051361;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086002;-;-;10.234512;-0.2966919;0.42445374;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086022;-;-;10.669052;-0.46188354;0.38734436;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086043;-;-;11.261612;0.95188904;-1.4466095;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086063;-;-;8.775238;0.8046417;0.10722351;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086085;-;-;9.981918;0.50177;-0.44943237;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086104;-;-;9.80954;-0.00579834;0.08328247;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086124;-;-;9.9879;0.83576965;0.13954163;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086145;-;-;10.181839;1.5791626;-0.4673767;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086166;-;-;8.68306;0.7651367;-0.31295776;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086187;-;-;7.9468384;0.6214905;-0.8564453;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086207;-;-;9.286407;0.299469;0.24130249;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086227;-;-;8.859039;0.4514923;0.007858276;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086248;-;-;8.526245;0.42515564;-0.5607605;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086271;-;-;9.188232;0.7328186;-1.4358368;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086288;-;-;9.21817;-0.14944458;-2.0738983;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086309;-;-;9.295975;-0.02015686;-2.5048523;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086329;-;-;8.84108;0.28630066;-2.6688538;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086349;-;-;9.048172;-0.5061798;-2.1169891;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086370;-;-;9.923264;-1.7691193;6.9965363;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086390;-;-;6.9736023;-1.522522;-5.4868317;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086411;-;-;11.650681;0.1953125;-4.784134;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086431;-;-;8.746506;0.32460022;-3.3428192;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086452;-;-;6.8550873;-1.5823822;-3.9629211;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086473;-;-;6.8191833;-1.7379913;-2.5766754;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086492;-;-;7.3865967;-0.6761627;-2.3623962;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086513;-;-;6.354706;-1.8265839;-2.2055817;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086533;-;-;6.70665;-2.439499;-3.4828796;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086554;-;-;7.1555634;-2.9985504;-2.0487518;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086574;-;-;7.7050323;-3.1733246;-1.7542725;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086593;-;-;7.8079834;-3.9454498;-2.0379791;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086613;-;-;14.305847;-7.163254;-7.5302734;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086634;-;-;11.900864;-0.4666748;-8.5142975;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086654;-;-;8.933258;-1.028122;-3.8503876;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086675;-;-;5.7381897;-1.2866974;-3.54393;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086695;-;-;6.2110443;-1.5141449;-3.5774536;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086715;-;-;5.497574;-1.0185394;-5.0905914;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086735;-;-;4.664398;-1.3597107;-3.7737732;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086756;-;-;5.0522614;-1.7020874;-3.6205444;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086775;-;-;5.521515;-1.8014526;-3.820465;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086795;-;-;6.130844;-2.024109;-4.289734;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086816;-;-;6.094925;-1.9857941;-4.958908;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086837;-;-;5.177948;-1.5213165;-5.9333496;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086857;-;-;5.805237;-1.289093;-5.9249725;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086877;-;-;7.0142975;-1.6386414;-5.049881;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086898;-;-;7.727768;-3.076355;-4.6285095;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086918;-;-;7.082535;-3.7311707;-5.5538635;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086939;-;-;5.568207;-3.6198425;-5.7920837;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086959;-;-;5.1671753;-3.7419434;-4.8451843;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181086980;-;-;5.600525;-2.6334229;-3.9641113;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087000;-;-;6.011139;-0.59954834;-4.357956;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087020;-;-;6.206253;0.6214905;-5.5095673;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087040;-;-;8.692642;1.0332947;-7.203476;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087061;-;-;9.711365;-0.13986206;-7.857086;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087081;-;-;8.480759;-1.9367218;-7.4273224;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087102;-;-;7.6343994;-2.7136383;-6.7521667;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087122;-;-;7.4847565;-2.3988037;-5.9261627;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087143;-;-;7.4057617;-1.6003265;-6.0326996;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087162;-;-;7.502716;-1.2411957;-6.1200867;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087183;-;-;7.628418;-0.6318817;-6.2146606;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087204;-;-;7.379425;-0.48703003;-6.3128204;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087225;-;-;7.12204;-0.79467773;-6.2888794;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087245;-;-;6.554611;-1.1358643;-7.385437;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087266;-;-;7.3303375;-1.1490326;-7.287262;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087286;-;-;7.9707794;-1.0197449;-7.31839;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087307;-;-;7.8953705;-1.2208557;-7.5254974;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087327;-;-;7.8833923;-1.506958;-6.7246246;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087348;-;-;8.474762;-1.4315338;-6.109314;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087368;-;-;9.458786;-0.9060211;-6.235016;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087388;-;-;11.064102;0.055252075;-6.650406;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087409;-;-;13.393646;0.1618042;-7.013138;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087430;-;-;13.176971;0.6250763;-8.089325;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087450;-;-;13.270355;0.4802246;-7.460846;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087470;-;-;12.807068;-0.2966919;-6.8431396;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087491;-;-;12.421616;-1.0747986;-4.3124695;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087511;-;-;10.485901;-1.7212372;-3.282959;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087531;-;-;8.606445;-0.8772888;-2.093048;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087552;-;-;6.822769;0.14144897;-0.9546051;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087571;-;-;5.438919;0.4119873;0.5693054;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087591;-;-;5.576584;0.05885315;0.2520752;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087612;-;-;5.628067;-0.14346313;-0.4733734;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087632;-;-;7.0729675;-0.31225586;-1.5040741;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087654;-;-;8.278442;-0.38287354;-2.6592712;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087674;-;-;9.88974;-0.83418274;-3.3643646;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087694;-;-;11.001846;-0.9862213;-3.4900665;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087715;-;-;10.8582;-0.5600586;-3.152481;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087735;-;-;10.575684;-0.22964478;-2.2809906;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087756;-;-;9.789185;-0.0440979;-1.5280151;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087776;-;-;8.953613;0.20848083;-1.0551605;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087797;-;-;8.473572;0.62628174;-0.5104828;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087817;-;-;8.1527405;0.5987396;-0.51885986;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087838;-;-;8.130005;0.17497253;-0.7750397;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087859;-;-;8.387375;-0.27394104;-1.0539703;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087878;-;-;8.854248;-0.39485168;-1.0539703;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087898;-;-;8.985931;-0.289505;-0.95700073;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087919;-;-;9.0793;-0.16261292;-0.9330597;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087939;-;-;9.392944;0.08758545;-0.57032776;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087959;-;-;9.37619;-0.08958435;-0.6708832;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181087980;-;-;9.477936;-0.27275085;-0.8205261;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181088000;-;-;9.855026;0.026535034;-0.8384857;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181088021;-;-;9.655106;0.32460022;-0.8612366;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181088041;-;-;9.124786;0.27792358;-0.9115143;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181088062;-;-;8.702209;-0.28231812;-0.72236633;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181088081;-;-;8.462799;-0.98501587;-0.86361694;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181088102;-;-;9.012268;-1.3381653;-1.2694397;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181088122;-;-;10.306335;-0.68455505;-2.1457214;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181088142;-;-;10.154297;0.24440002;-2.6808167;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181088163;-;-;9.503082;0.596344;-2.294159;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181088184;-;-;9.69342;-0.5157623;-1.574707;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181088204;-;-;9.598846;-0.88446045;-1.8237;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181088226;-;-;9.21936;-0.38168335;-1.5806885;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181088245;-;-;9.318726;-0.1697998;-1.658493;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181088266;-;-;9.467163;-0.28471375;-1.2790222;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181088286;-;-;9.323517;-0.64505005;-1.1904297;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181088306;-;-;9.422867;-0.9287567;-1.4968872;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181088326;-;-;9.803543;-0.96946716;-1.7578583;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181088347;-;-;9.590469;-0.72525024;-1.7075806;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181088367;-;-;9.2313385;-1.2986603;-1.7279358;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181088388;-;-;9.099655;-2.0600128;-1.8991089;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181088407;-;-;8.813553;-2.2491608;-2.2450714;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
