TimeStamp[ms];Prox[Cm];Lux[lux];AccX[m/s^2];AccY[m/s^2];AccZ[m/s^2];GyroX[rad/s];GyroY[rad/s];GyroZ[rad/s];MagnX[uT];MagnY[uT];MagnZ[uT];OrienYaw[degrees];OrienPitch[degrees];OrienRoll[degrees];Press[Pa];Temp[C°];Batt[%];Lat;Lng;Speed[m/s]
1514181347494;-;-;8.614822;-2.0265045;2.7492218;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181347501;-;-;8.572922;-2.0193176;2.7432404;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181347522;-;-;8.629196;-2.063614;3.0113983;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181347542;-;-;8.722565;-2.063614;3.0257568;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181347564;-;-;8.768051;-1.7739105;2.165039;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181347584;-;-;8.520264;-1.7655334;2.4918518;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181347603;-;-;8.786011;-1.6996918;2.5948029;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181347625;-;-;9.032608;-1.7379913;2.5385437;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181347647;-;-;8.708206;-2.0971222;2.9012604;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181347666;-;-;9.038605;-1.5560455;1.2576447;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181347687;-;-;8.113235;-1.8265839;2.0608978;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181347706;-;-;6.810791;-1.0867767;0.56211853;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181347727;-;-;7.620041;-2.1797333;1.3031311;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181347749;-;-;8.041412;-1.9606628;1.3797455;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181347768;-;-;9.801147;-1.6793365;2.3410187;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181347788;-;-;9.576096;-0.9503021;1.6574707;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181347807;-;-;10.435623;-1.4363251;-1.179657;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181347828;-;-;10.62236;-1.6985016;0.16827393;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181347847;-;-;10.344635;-0.25360107;0.27482605;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181347867;-;-;9.880157;-0.46188354;0.44122314;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514181347888;-;-;10.096832;-0.42118835;-0.669693;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
