TimeStamp[ms];Prox[Cm];Lux[lux];AccX[m/s^2];AccY[m/s^2];AccZ[m/s^2];GyroX[rad/s];GyroY[rad/s];GyroZ[rad/s];MagnX[uT];MagnY[uT];MagnZ[uT];OrienYaw[degrees];OrienPitch[degrees];OrienRoll[degrees];Press[Pa];Temp[C°];Batt[%];Lat;Lng;Speed[m/s]
1514003380455;-;-;8.503494;-0.8928528;3.0042114;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380480;-;-;8.449631;-0.49780273;2.9048462;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380494;-;-;8.50589;-0.43914795;2.9108276;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380515;-;-;8.64595;-0.36253357;3.0485077;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380535;-;-;8.693832;-0.34457397;2.9407654;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380555;-;-;8.993118;-0.50019836;2.915619;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380576;-;-;8.236542;-0.18894958;2.6474762;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380595;-;-;8.472366;-0.40083313;2.2392578;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380615;-;-;8.909317;-0.33499146;2.5265656;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380635;-;-;9.307953;-0.3697052;2.785141;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380655;-;-;9.25528;-0.19374084;2.4703064;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380676;-;-;9.063736;-0.2966919;2.5038147;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380696;-;-;8.791992;-0.36132813;2.314682;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380724;-;-;8.747711;-0.69651794;2.2105255;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380737;-;-;8.698624;-0.8497467;2.02977;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380758;-;-;8.659119;-0.8270111;2.0333557;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380778;-;-;8.292801;-0.53012085;1.3953094;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380797;-;-;8.944031;0.21447754;0.37657166;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380817;-;-;9.911285;0.754364;0.12997437;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380838;-;-;10.288376;0.42037964;-0.099868774;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380859;-;-;9.224152;0.103149414;0.18981934;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380880;-;-;8.940445;-0.15782166;0.23052979;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380900;-;-;9.216965;0.069625854;1.4898834;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380921;-;-;9.17627;-0.5935669;0.23292542;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380941;-;-;9.224152;-0.30986023;0.096450806;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380962;-;-;9.159515;0.09236145;0.08807373;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003380981;-;-;9.385757;-0.16859436;0.61958313;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003381002;-;-;9.919662;-0.3469696;0.3215027;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003381022;-;-;9.559341;-0.2607727;0.17306519;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003381043;-;-;8.905716;0.11631775;0.4699402;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003381063;-;-;8.220978;0.110321045;0.39572144;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003381084;-;-;7.154358;0.016952515;0.5657196;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003381103;-;-;7.380615;-0.107543945;0.81710815;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003381124;-;-;8.480759;-0.1590271;-0.24472046;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003381145;-;-;10.337448;-0.37210083;-0.6289978;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003381165;-;-;10.356613;0.122299194;-0.9737549;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003381185;-;-;10.903687;-1.348938;-1.0384064;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003381206;-;-;9.518631;-0.70370483;-0.7475128;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003381226;-;-;8.594482;-0.1817627;-0.5571594;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003381246;-;-;8.898544;-0.8138428;-1.1413574;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003381267;-;-;8.393356;-0.2212677;-0.7020111;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514003381287;-;-;9.87059;-0.28471375;-2.1852264;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
