TimeStamp[ms];Prox[Cm];Lux[lux];AccX[m/s^2];AccY[m/s^2];AccZ[m/s^2];GyroX[rad/s];GyroY[rad/s];GyroZ[rad/s];MagnX[uT];MagnY[uT];MagnZ[uT];OrienYaw[degrees];OrienPitch[degrees];OrienRoll[degrees];Press[Pa];Temp[C°];Batt[%];Lat;Lng;Speed[m/s]
1514001784060;-;-;7.67511;-1.146637;3.4184113;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784061;-;-;7.67511;-1.146637;3.4184113;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784064;-;-;7.6415863;-1.2352142;3.0532837;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784085;-;-;8.273651;-1.2005005;3.0054016;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784106;-;-;9.082901;-1.0269165;3.7523956;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784126;-;-;8.831497;-0.8892517;4.1151123;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784147;-;-;8.881775;-0.61750793;4.033722;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784167;-;-;8.696228;-0.46788025;2.9599152;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784187;-;-;8.905716;-0.4547119;3.0281525;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784208;-;-;8.993118;-0.56843567;3.046112;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784228;-;-;8.960785;-0.46188354;2.2488403;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784249;-;-;8.139572;-0.6582184;1.9782867;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784269;-;-;8.206619;-0.9562988;1.6969757;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784302;-;-;8.107254;-0.5253296;1.3067169;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784310;-;-;8.2114105;-0.3972473;0.80992126;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784330;-;-;8.928467;-0.2966919;0.73091125;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784351;-;-;9.378571;-0.23085022;0.36819458;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784371;-;-;9.457581;-0.08480835;-0.22198486;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784391;-;-;9.762848;-0.038116455;-0.2004242;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784411;-;-;8.912903;-0.1877594;-1.0288239;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784432;-;-;9.123596;-0.13986206;-1.313736;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784452;-;-;8.140778;-0.054870605;-1.1269836;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784472;-;-;7.1208496;-0.13986206;-1.1329651;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784492;-;-;7.6703186;-0.58639526;-1.7255402;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784513;-;-;8.0928955;-0.5325165;-3.089035;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784534;-;-;8.10965;-1.5165405;-4.934967;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784554;-;-;8.103668;-1.5512543;-5.2928925;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784574;-;-;7.870224;-1.5129395;-5.436554;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784594;-;-;9.577301;-2.6741333;-5.2928925;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784615;-;-;12.238449;-3.1721191;-5.1743774;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784636;-;-;10.943192;-2.4921722;-4.562668;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784656;-;-;4.8906403;-3.4127502;0.80992126;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784676;-;-;-3.9439545;1.3397522;-3.2458496;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784697;-;-;11.231689;-2.0660095;-6.657593;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784716;-;-;11.2556305;-5.871582;-7.5506287;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784736;-;-;5.959656;-1.8397522;-8.388596;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784757;-;-;10.77919;-2.8357391;-5.247406;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784777;-;-;11.540543;-3.2607117;-3.5259705;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784797;-;-;7.301605;-1.8720703;-3.3978882;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784818;-;-;3.8707123;1.3146057;-5.029541;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784838;-;-;6.6132813;-0.02255249;-3.2853546;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784859;-;-;6.9819794;-0.13867188;-3.219513;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784878;-;-;4.348358;1.2619324;-4.5530853;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784898;-;-;4.6464386;0.057647705;-3.440979;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784919;-;-;3.545105;-1.5895538;-3.7953186;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784939;-;-;2.925003;-2.930313;-4.6093597;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784960;-;-;4.616516;-3.534851;-4.009598;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001784980;-;-;5.8997955;-3.0871277;-3.8420105;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785001;-;-;6.912552;-2.0229034;-4.006012;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785021;-;-;6.8838196;-1.404007;-5.8184204;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785042;-;-;7.149582;-1.3238068;-7.2812805;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785061;-;-;7.7421417;-1.0221252;-7.6571655;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785081;-;-;8.746506;-0.58877563;-6.859909;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785101;-;-;9.2708435;-0.43554688;-7.2106476;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785122;-;-;9.110428;-1.1777496;-7.1352386;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785142;-;-;8.054581;-2.2419739;-7.428528;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785162;-;-;7.0933075;-2.8560944;-6.25177;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785183;-;-;6.6312256;-2.5843506;-5.875885;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785204;-;-;6.62764;-1.8804474;-5.67836;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785223;-;-;7.3028107;-1.2819061;-5.6125183;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785244;-;-;8.110855;-1.4734344;-5.254593;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785264;-;-;8.4448395;-1.3262024;-5.637665;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785284;-;-;8.625595;-0.9191742;-5.793289;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785305;-;-;8.562149;-0.5169525;-6.132065;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785325;-;-;7.569763;-0.45111084;-6.132065;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785345;-;-;7.810379;-0.9682617;-5.674774;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785366;-;-;7.6080627;-0.9562988;-5.412613;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785386;-;-;7.549408;-1.4051971;-4.464508;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785406;-;-;7.3865967;-1.4889984;-3.3116913;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785427;-;-;8.307175;-1.3202057;-2.931015;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785447;-;-;11.126343;-0.94911194;-3.4373932;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785468;-;-;16.713211;-0.917984;-4.0514984;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785489;-;-;19.180435;-0.5528717;-7.6487885;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785509;-;-;17.697235;-1.4506989;-7.292053;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514001785529;-;-;14.928345;-1.0939636;-4.7829285;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
