TimeStamp[ms];Prox[Cm];Lux[lux];AccX[m/s^2];AccY[m/s^2];AccZ[m/s^2];GyroX[rad/s];GyroY[rad/s];GyroZ[rad/s];MagnX[uT];MagnY[uT];MagnZ[uT];OrienYaw[degrees];OrienPitch[degrees];OrienRoll[degrees];Press[Pa];Temp[C°];Batt[%];Lat;Lng;Speed[m/s]
1512469978378;-;-;9.437241;1.5671997;-0.7582855;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469978408;-;-;9.29837;1.5444489;-0.5631561;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469978418;-;-;8.827911;1.4786072;-0.5535736;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469978440;-;-;8.333511;1.7551422;-0.6289978;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469978460;-;-;8.296402;2.2172241;-0.5056915;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469978479;-;-;8.381393;2.129837;-0.32731628;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469978499;-;-;8.730942;1.9682312;-0.051986694;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469978520;-;-;8.638763;1.9742126;0.0054779053;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469978541;-;-;8.951218;1.9311218;-0.071136475;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469978561;-;-;8.967972;1.8413391;-0.13220215;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469978582;-;-;8.64595;1.703659;0.058151245;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469978602;-;-;8.813553;1.8497162;-0.6182251;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469978623;-;-;8.501099;1.9179535;-0.49371338;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469978653;-;-;8.521454;2.0460358;-0.06515503;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469978664;-;-;8.590881;2.3333435;-1.1616974;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469978684;-;-;8.833893;2.4039764;-0.35246277;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469978705;-;-;9.330688;2.1705322;-0.7343445;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469978725;-;-;9.676651;1.6916962;-1.9194641;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469978746;-;-;9.31633;1.8640747;0.27243042;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469978765;-;-;7.7217865;1.5648041;0.39572144;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
