TimeStamp[ms];Prox[Cm];Lux[lux];AccX[m/s^2];AccY[m/s^2];AccZ[m/s^2];GyroX[rad/s];GyroY[rad/s];GyroZ[rad/s];MagnX[uT];MagnY[uT];MagnZ[uT];OrienYaw[degrees];OrienPitch[degrees];OrienRoll[degrees];Press[Pa];Temp[C°];Batt[%];Lat;Lng;Speed[m/s]
1512469177276;-;-;9.12001;0.576004;-0.6289978;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177275;-;-;9.12001;0.576004;-0.6289978;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177290;-;-;9.056564;0.60472107;-0.9055176;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177310;-;-;9.015854;0.6274719;-0.946228;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177330;-;-;9.121201;0.68133545;-1.0084686;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177351;-;-;9.169083;0.67056274;-0.961792;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177371;-;-;9.125992;0.6526184;-0.8863678;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177391;-;-;9.175064;0.5819855;-0.922287;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177412;-;-;9.252884;0.5161438;-0.8791809;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177432;-;-;9.173874;0.62268066;-0.8947449;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177453;-;-;9.1128235;0.6681671;-0.9115143;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177473;-;-;9.096069;0.64782715;-0.9043274;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177494;-;-;9.13916;0.62628174;-0.84446716;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177527;-;-;9.122391;0.67655945;-0.8181305;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177535;-;-;9.109222;0.6549988;-0.882782;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177554;-;-;9.181061;0.635849;-0.8600311;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177575;-;-;9.161896;0.8441467;-1.3460541;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177595;-;-;9.337875;0.8776703;-1.7039948;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177615;-;-;9.397736;0.5628357;-0.7558899;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177638;-;-;9.009872;0.6502228;-1.2083893;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177657;-;-;9.257675;0.5927582;-1.0168457;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177677;-;-;9.294785;0.66218567;-1.0623474;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177698;-;-;8.689041;0.42636108;-0.5571594;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177718;-;-;9.196625;0.536499;-0.86961365;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177738;-;-;9.173874;0.7112732;-0.83369446;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1512469177759;-;-;9.07811;0.66937256;-0.4817505;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
