TimeStamp[ms];Prox[Cm];Lux[lux];AccX[m/s^2];AccY[m/s^2];AccZ[m/s^2];GyroX[rad/s];GyroY[rad/s];GyroZ[rad/s];MagnX[uT];MagnY[uT];MagnZ[uT];OrienYaw[degrees];OrienPitch[degrees];OrienRoll[degrees];Press[Pa];Temp[C°];Batt[%];Lat;Lng;Speed[m/s]
1513496534211;-;-;9.262466;0.29707336;-1.9793243;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534230;-;-;9.129578;0.338974;-1.9769287;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534249;-;-;9.058945;0.3138275;-2.0715027;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534268;-;-;9.0972595;0.27192688;-2.1062164;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534288;-;-;9.063736;0.24559021;-2.2857819;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534309;-;-;9.193024;0.27911377;-2.1229706;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534328;-;-;9.17746;0.34376526;-2.0750885;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534348;-;-;9.072113;0.37487793;-2.0667114;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534369;-;-;8.970367;0.3497467;-2.0343933;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534388;-;-;9.005081;0.23362732;-1.9685516;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534408;-;-;8.991913;0.23602295;-1.8201141;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534428;-;-;9.015854;0.20610046;-1.8213043;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534449;-;-;8.987122;0.14263916;-1.6728668;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534478;-;-;9.080505;0.100753784;-1.4669647;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534490;-;-;9.159515;0.026535034;-1.4430237;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534511;-;-;9.3701935;-0.06086731;-1.4777374;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534531;-;-;9.482727;0.04208374;-1.3747864;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534551;-;-;9.404907;0.28271484;-1.2850037;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534572;-;-;9.276825;0.25038147;-1.2778168;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534593;-;-;9.0577545;0.30903625;-1.4418182;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534613;-;-;9.114014;0.4299469;-1.5543518;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534633;-;-;9.279221;0.4945984;-1.7506714;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534654;-;-;9.248093;0.5855713;-1.9039001;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534674;-;-;9.135559;0.73760986;-1.8619995;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1513496534694;-;-;9.134369;0.8213959;-1.9529877;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
