TimeStamp[ms];Prox[Cm];Lux[lux];AccX[m/s^2];AccY[m/s^2];AccZ[m/s^2];GyroX[rad/s];GyroY[rad/s];GyroZ[rad/s];MagnX[uT];MagnY[uT];MagnZ[uT];OrienYaw[degrees];OrienPitch[degrees];OrienRoll[degrees];Press[Pa];Temp[C°];Batt[%];Lat;Lng;Speed[m/s]
1514102793524;-;-;8.545395;-0.5600586;-0.46139526;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793525;-;-;8.7261505;-0.5037842;-0.5894928;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793544;-;-;8.304779;-1.1382446;-0.17050171;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793564;-;-;10.163879;-0.43196106;-2.831665;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793585;-;-;9.996277;1.5911407;-1.8739777;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793605;-;-;10.591248;1.7862701;-0.05319214;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793625;-;-;10.671448;1.6617737;-0.50808716;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793647;-;-;9.9077;0.7244415;-0.7917938;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793667;-;-;8.363434;1.2655334;-0.42070007;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793687;-;-;7.4368744;1.4522705;0.031814575;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793707;-;-;7.5362396;0.050476074;-0.10824585;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793727;-;-;7.071762;-0.39964294;-1.1940308;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793747;-;-;10.166275;0.2300415;-0.8289032;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793777;-;-;11.760803;1.5875549;1.1139832;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793788;-;-;11.153885;2.528473;-4.0072174;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793808;-;-;9.137955;2.3656616;-0.97735596;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793829;-;-;8.701019;1.106308;0.6064148;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793849;-;-;7.7612915;0.8692932;-0.4278717;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793869;-;-;7.4524384;1.5240936;-0.93066406;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793890;-;-;8.666306;1.1266632;-1.0120697;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793910;-;-;9.479141;0.73521423;-1.3089447;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793935;-;-;9.9040985;0.34376526;-1.064743;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793951;-;-;9.8645935;0.45388794;-1.2909851;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793971;-;-;9.216965;0.8226013;-0.372818;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102793991;-;-;8.501099;1.2164459;-1.9158783;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794011;-;-;8.338303;2.137024;-4.4656982;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794032;-;-;9.6862335;2.4123535;-3.1704407;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794052;-;-;12.3940735;1.7264099;-1.9841156;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794072;-;-;12.055298;0.8920288;-2.6389313;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794093;-;-;10.101624;1.1625824;-3.7426453;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794112;-;-;8.6818695;0.5783844;-3.7438507;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794132;-;-;7.391388;-0.057266235;-2.867569;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794153;-;-;7.8486786;-1.0700226;-2.6903992;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794172;-;-;8.775238;-1.0221252;-2.5982208;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794192;-;-;9.519836;-0.35295105;-3.2662048;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794212;-;-;8.3502655;-0.9263611;-3.5570984;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794233;-;-;9.091278;-0.3361969;-2.682022;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794253;-;-;9.240906;-0.38407898;-2.4533691;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794273;-;-;8.489136;-0.7216644;-2.2414856;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794294;-;-;8.693832;-1.6865234;-1.6573029;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794314;-;-;8.270065;-0.21170044;-3.203949;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794334;-;-;8.707001;0.095962524;-1.9434052;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794355;-;-;7.683487;-2.6023102;-1.4382324;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794375;-;-;9.697006;-1.1873322;-2.7454681;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794395;-;-;6.7736816;-0.40083313;-1.2718353;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794415;-;-;5.426941;0.2707367;-2.211563;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794436;-;-;6.8371277;-0.32781982;-2.270218;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794456;-;-;6.7377777;0.45388794;-3.0698853;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794476;-;-;8.303574;1.3002472;-3.3715515;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794497;-;-;9.883759;2.5117035;-2.4653473;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794517;-;-;11.159866;2.3728485;-1.531601;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794537;-;-;10.787567;1.9299164;-0.34169006;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794558;-;-;10.537369;0.76634216;-2.1852264;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794578;-;-;6.1559753;-2.6442108;-6.2769165;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794598;-;-;6.6946716;-6.004471;-8.289246;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794619;-;-;6.841919;-6.749069;-5.8806763;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794639;-;-;11.272385;-2.388031;-4.219101;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794659;-;-;14.296265;2.5931091;-2.0643158;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794680;-;-;11.423233;4.774231;-5.5933685;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794700;-;-;10.495468;3.180893;-8.882996;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794720;-;-;12.723282;-0.3972473;-6.255371;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794741;-;-;10.538574;-0.16500854;-2.567093;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794761;-;-;7.5122986;1.2415924;-1.4549866;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794782;-;-;6.300827;1.6641693;-2.0439606;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794802;-;-;5.4089966;1.2535553;-1.729126;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794822;-;-;4.853531;0.27911377;-1.1233978;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794843;-;-;3.8934631;-0.12789917;-1.143753;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794863;-;-;2.9142303;0.17137146;-1.2359161;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794883;-;-;3.8778992;0.6274719;-0.7858124;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514102794904;-;-;6.7401733;0.3892517;-1.4118958;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
