TimeStamp[ms];Prox[Cm];Lux[lux];AccX[m/s^2];AccY[m/s^2];AccZ[m/s^2];GyroX[rad/s];GyroY[rad/s];GyroZ[rad/s];MagnX[uT];MagnY[uT];MagnZ[uT];OrienYaw[degrees];OrienPitch[degrees];OrienRoll[degrees];Press[Pa];Temp[C°];Batt[%];Lat;Lng;Speed[m/s]
1514208296904;-;-;8.812347;-0.9910126;1.3294678;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208296911;-;-;8.825516;-1.0089569;1.409668;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208296930;-;-;9.07811;-0.9395294;1.504242;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208296951;-;-;9.149933;-0.8868561;1.270813;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208296971;-;-;8.909317;-0.8892517;1.0445557;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208296994;-;-;8.832703;-0.8126373;0.8877411;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297014;-;-;8.738129;-0.9874115;0.7033844;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297034;-;-;9.199005;-0.7228546;0.38974;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297054;-;-;9.863403;-0.39126587;-0.123809814;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297076;-;-;9.385757;-0.11114502;-0.17887878;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297096;-;-;8.599258;-0.25;-0.333313;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297116;-;-;8.207809;0.02772522;-0.58709717;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297136;-;-;7.526657;1.2679291;-0.33450317;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297157;-;-;8.103668;-0.37449646;-0.88038635;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297177;-;-;12.431183;-0.6067352;-0.3943634;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297197;-;-;11.380127;0.5664215;-1.5339966;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297217;-;-;10.901291;1.1290588;-1.7626495;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297237;-;-;9.099655;1.2822876;-0.40274048;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297258;-;-;8.730942;1.0835724;-1.8919373;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297278;-;-;8.299988;0.5281067;-1.1784668;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297298;-;-;8.1707;0.046875;0.63035583;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297318;-;-;9.06015;-0.20211792;-1.9829102;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297339;-;-;9.443222;-0.21528625;-0.5834961;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297359;-;-;10.051346;-0.6474457;-1.001297;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297379;-;-;9.743698;-0.29190063;-0.9725647;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297400;-;-;9.724533;-0.015365601;-0.94862366;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297420;-;-;9.267242;0.6921234;-1.3712006;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297440;-;-;9.720947;1.4905853;-1.6058197;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297461;-;-;8.581314;1.7623291;-1.2993622;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297480;-;-;7.9935303;1.3158112;-0.6218109;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297500;-;-;8.382584;1.2810822;-0.12261963;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297521;-;-;8.5047;0.80584717;-0.48414612;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297541;-;-;7.897766;0.7866821;-0.6625061;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297561;-;-;8.458008;1.085968;-1.2323303;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297581;-;-;10.327881;0.6897278;-0.84088135;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297601;-;-;10.713348;0.86450195;-0.18725586;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297621;-;-;9.448013;1.0775757;-0.511673;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297642;-;-;8.448425;1.1027222;-0.65293884;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297663;-;-;7.9983215;1.382843;-1.3723907;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297683;-;-;9.183456;0.7447815;-1.6513214;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297703;-;-;9.504272;-0.45111084;-2.014038;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297724;-;-;10.240494;-0.11114502;-1.6094208;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297744;-;-;8.7656555;0.6897278;-0.49850464;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297764;-;-;8.438858;1.4187622;-0.41830444;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297784;-;-;9.025436;0.2348175;-3.0818481;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297805;-;-;10.14711;-0.4044342;-3.3488007;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297825;-;-;10.32428;0.33059692;-3.4984436;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297845;-;-;11.004242;1.8018341;-4.2131195;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297866;-;-;8.1371765;0.9171753;-4.3124695;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297886;-;-;6.1332397;-1.254364;-3.997635;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297906;-;-;8.317947;-2.6585693;-2.6916046;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297926;-;-;6.6695404;-2.8309479;-1.9793243;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297946;-;-;7.8486786;-1.1358643;-2.2043762;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297967;-;-;10.096832;-1.922348;-3.1536713;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208297987;-;-;9.542587;-2.3868256;-3.7390594;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298007;-;-;10.069305;-1.2459869;-3.6109772;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298028;-;-;9.464767;-0.3194275;-3.9641113;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298048;-;-;9.922058;-1.3118286;-4.8775024;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298068;-;-;8.7417145;-0.5923767;-3.6444855;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298089;-;-;7.841507;-1.1095276;-2.8651733;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298108;-;-;9.948395;-2.5687866;-2.65448;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298128;-;-;10.301544;-3.0308685;-2.9513702;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298148;-;-;10.20578;-3.4031677;-2.6173706;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298169;-;-;8.793198;-2.3521118;-2.2139587;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298189;-;-;8.064163;-2.38443;-2.5838623;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298210;-;-;6.3966064;-2.2790833;-2.6413116;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298230;-;-;4.928955;-1.3357697;-1.2107849;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298250;-;-;5.031906;-1.7858887;-1.7255402;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298271;-;-;4.453705;-1.0341034;-3.9557343;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298291;-;-;6.880234;-1.4937897;-2.2761993;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298311;-;-;9.274429;-1.0388947;-1.7722168;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298332;-;-;8.769257;-0.35295105;-1.0970612;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298352;-;-;10.135147;0.5269165;-1.2407074;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298372;-;-;10.22612;0.56163025;-1.5699158;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298392;-;-;10.882141;0.0061798096;-0.4015503;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298413;-;-;11.931992;0.0037841797;-0.2686615;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298433;-;-;12.040924;0.35932922;-0.44224548;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298453;-;-;11.383728;0.5257263;-0.417099;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298474;-;-;10.0381775;-0.56243896;-2.053543;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298494;-;-;10.489487;-2.8405304;-6.456482;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298514;-;-;9.931641;-3.4905548;-3.9964294;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298535;-;-;7.7182007;-2.4047852;-4.2657776;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298555;-;-;6.3499146;-0.1482544;-4.199951;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298575;-;-;7.193863;1.0392761;-3.6959686;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298596;-;-;9.71376;0.3138275;-3.7737732;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298616;-;-;12.380905;-1.5165405;-3.5415344;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298637;-;-;13.666595;-2.7124329;-2.4952698;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298657;-;-;12.343796;-2.5089264;-2.646103;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298677;-;-;10.24408;-2.2683105;-2.6808167;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298697;-;-;6.92572;-1.1131134;-2.2606354;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298717;-;-;4.390259;0.59155273;-1.6429291;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298738;-;-;3.6025696;1.6785278;-1.5339966;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298758;-;-;4.826004;1.8054199;-1.674057;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298778;-;-;7.5230713;1.0979309;-1.7734222;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298799;-;-;8.989517;0.8381653;-1.7363129;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298819;-;-;9.165497;0.4371338;-1.9218597;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298839;-;-;8.096481;0.40481567;-1.3280945;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298859;-;-;7.149582;0.14982605;-0.8660126;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298880;-;-;6.3846283;-0.71447754;-0.4745636;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298900;-;-;6.92572;-1.1801453;-0.551178;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298920;-;-;8.44603;-0.47027588;-0.77264404;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298941;-;-;9.688629;0.47305298;-1.4238739;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298961;-;-;10.233307;0.84654236;-1.9853058;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208298981;-;-;10.427231;0.3425598;-1.5208282;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299002;-;-;10.885727;-0.7120819;0.15270996;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299021;-;-;10.782776;-1.1981049;0.350235;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299041;-;-;12.650253;-0.6977234;-4.0347443;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299061;-;-;13.892838;-0.4774475;-7.2800903;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299082;-;-;13.0225525;-0.25239563;-5.033127;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299102;-;-;10.090851;-1.0831909;-5.7226563;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299122;-;-;5.901001;-3.416336;-4.773361;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299145;-;-;4.3531494;-3.0069275;-3.7079315;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299163;-;-;5.137253;-1.2388;-3.1321259;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299184;-;-;8.519058;1.169754;-3.4361877;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299204;-;-;11.250839;3.0360413;-4.53154;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299224;-;-;12.991425;3.6645203;-4.896652;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299244;-;-;12.936356;1.7707062;-4.156845;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299265;-;-;10.549347;-0.5564575;-3.0866394;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299284;-;-;8.094086;-2.2671204;-2.3300781;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299304;-;-;5.3850555;-3.2571259;-1.6788483;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299325;-;-;3.90065;-3.3361359;-1.3795776;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299344;-;-;4.0694427;-2.0947418;-1.6620941;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299364;-;-;6.221817;-0.210495;-2.036789;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299385;-;-;7.134018;0.2743225;-1.8033447;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299405;-;-;7.4919434;-0.30267334;-1.5028687;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299425;-;-;7.4045563;-0.8712921;-1.6836395;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299446;-;-;7.6655273;-0.88087463;-1.8452454;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299465;-;-;7.9863434;-0.14585876;-1.7363129;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299485;-;-;8.571732;0.43473816;-1.3173218;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299505;-;-;9.319916;0.40361023;-0.7127838;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299526;-;-;9.706589;-0.41879272;-0.61582947;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299546;-;-;10.471527;-1.9151764;-1.0276337;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299566;-;-;11.289154;-2.4646454;-0.13220215;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299587;-;-;12.105576;-1.3872528;0.21138;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299607;-;-;12.542511;0.28630066;-0.37879944;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299627;-;-;11.724899;-0.14944458;-8.679489;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299647;-;-;12.6466675;-2.2874756;-4.380707;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299668;-;-;10.846222;-2.0528412;-6.722229;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299688;-;-;7.6547546;0.6238861;-6.270935;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299708;-;-;6.201477;2.469818;-5.0427094;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299729;-;-;6.6228485;0.8704834;-4.1987457;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299749;-;-;8.276047;-2.0624084;-3.6600494;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299769;-;-;11.100006;-3.7227936;-2.6042023;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299790;-;-;12.77475;-3.586319;-2.4246368;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299810;-;-;12.767563;-2.5604095;-2.772995;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299830;-;-;10.600815;-1.0640259;-3.0638885;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299850;-;-;7.4524384;0.3712921;-2.8496094;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299871;-;-;4.7050934;0.9901886;-2.8029327;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299890;-;-;3.7845306;1.0033569;-2.4557648;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299910;-;-;5.4676514;0.33776855;-2.223526;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299931;-;-;8.420898;-0.16500854;-2.3408508;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299951;-;-;9.406113;0.46826172;-2.5443573;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299971;-;-;8.096481;1.5312805;-2.271408;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208299992;-;-;6.771286;1.7814789;-2.1612854;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208300012;-;-;5.652008;1.0584259;-1.5016785;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208300032;-;-;5.300049;0.0025787354;-0.4673767;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208300052;-;-;5.948883;-0.3194275;0.065322876;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208300073;-;-;7.41893;0.2348175;-0.45062256;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208300093;-;-;8.668701;0.9004059;-1.1545258;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208300113;-;-;9.580887;0.76753235;-1.1760712;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
1514208300133;-;-;10.119583;-0.088394165;-0.8492584;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-
